X_features	Y_features	association	p-values	q-values
s_Faecalibacterium_duncaniae	3_4_Hydroxyphenylpropionic_acid	0.394359967	0.001821733	0.084951012
s_Faecalibacterium_prausnitzii	3_4_Hydroxyphenylpropionic_acid	0.186279141	0.154138063	0.563280678
g_Oscillibacter	3_4_Hydroxyphenylpropionic_acid	0.03073234	0.815684496	0.946701177
s_Oscillibacter_sp._NSJ-62	3_4_Hydroxyphenylpropionic_acid	0.03073234	0.815684496	0.946701177
g_Vescimonas	3_4_Hydroxyphenylpropionic_acid	0.293289013	0.022948971	0.26924965
g_Clostridioides	3_4_Hydroxyphenylpropionic_acid	0.176998527	0.176089774	0.58606265
s_Clostridioides_difficile	3_4_Hydroxyphenylpropionic_acid	0.181944483	0.164124457	0.573500284
g_Intestinimonas	3_4_Hydroxyphenylpropionic_acid	0.258274205	0.046322307	0.363032829
s_Intestinimonas_butyriciproducens	3_4_Hydroxyphenylpropionic_acid	0.258274205	0.046322307	0.363032829
g_Massilistercora	3_4_Hydroxyphenylpropionic_acid	0.081119786	0.537795581	0.828508286
s_Massilistercora_timonensis	3_4_Hydroxyphenylpropionic_acid	0.081119786	0.537795581	0.828508286
g_Erysipelatoclostridium	3_4_Hydroxyphenylpropionic_acid	0.1728004	0.186732745	0.597697257
s_.Clostridium._innocuum	3_4_Hydroxyphenylpropionic_acid	0.185581906	0.155713286	0.565181557
s_Erysipelatoclostridium_ramosum	3_4_Hydroxyphenylpropionic_acid	0.183959785	0.159424036	0.570364699
g_Faecalibaculum	3_4_Hydroxyphenylpropionic_acid	-0.314834839	0.014283371	0.226511517
s_Faecalibaculum_rodentium	3_4_Hydroxyphenylpropionic_acid	-0.314834839	0.014283371	0.226511517
g_Longicatena	3_4_Hydroxyphenylpropionic_acid	0.073057244	0.57907464	0.846905945
s_Longicatena_caecimuris	3_4_Hydroxyphenylpropionic_acid	0.073057244	0.57907464	0.846905945
g_Turicimonas	3_4_Hydroxyphenylpropionic_acid	-0.311051828	0.015560919	0.234511017
s_Turicimonas_muris	3_4_Hydroxyphenylpropionic_acid	-0.311051828	0.015560919	0.234511017
g_Desulfovibrio	3_4_Hydroxyphenylpropionic_acid	0.162679931	0.214274227	0.627857019
g_Helicobacter	3_4_Hydroxyphenylpropionic_acid	0.020534455	0.876246167	0.964774787
s_Helicobacter_apodemus	3_4_Hydroxyphenylpropionic_acid	0.139544443	0.287608707	0.693214332
s_Helicobacter_cinaedi	3_4_Hydroxyphenylpropionic_acid	0.03970957	0.763233479	0.929424402
s_Helicobacter_hepaticus	3_4_Hydroxyphenylpropionic_acid	-0.027694412	0.83363053	0.952720606
s_Helicobacter_typhlonius	3_4_Hydroxyphenylpropionic_acid	0.007833195	0.95263337	0.985832453
g_Akkermansia	3_4_Hydroxyphenylpropionic_acid	0.111429053	0.396653476	0.763101976
s_Akkermansia_muciniphila	3_4_Hydroxyphenylpropionic_acid	0.111429053	0.396653476	0.763101976
g_Bifidobacterium	3_Hydroxybutyric_acid	-0.179048002	0.17105705	0.579872102
s_Bifidobacterium_pseudolongum	3_Hydroxybutyric_acid	0.043074456	0.743829527	0.922269949
g_Curtobacterium	3_Hydroxybutyric_acid	0.099066607	0.451402046	0.785424358
s_Curtobacterium_flaccumfaciens	3_Hydroxybutyric_acid	0.099066607	0.451402046	0.785424358
g_Adlercreutzia	3_Hydroxybutyric_acid	-0.221273461	0.089309083	0.456145416
s_Adlercreutzia_equolifaciens	3_Hydroxybutyric_acid	-0.156293272	0.233057176	0.646356227
s_Adlercreutzia_hattorii	3_Hydroxybutyric_acid	-0.020086694	0.878924167	0.965260371
s_Bacteroides_caccae	3_Hydroxybutyric_acid	-0.102735594	0.434734034	0.778466262
s_Bacteroides_caecimuris	3_Hydroxybutyric_acid	0.017540228	0.894179047	0.970431228
s_Bacteroides_fragilis	3_Hydroxybutyric_acid	0.134650396	0.305015374	0.705427152
s_Bacteroides_intestinalis	3_Hydroxybutyric_acid	0.05559718	0.673082481	0.890533345
s_Bacteroides_luhongzhouii	3_Hydroxybutyric_acid	-0.08737807	0.506779056	0.813682868
s_Bacteroides_ovatus	3_Hydroxybutyric_acid	-0.249358325	0.054686256	0.383004663
s_Bacteroides_sp._CBA7301	3_Hydroxybutyric_acid	-0.319153865	0.01293595	0.221678351
s_Bacteroides_thetaiotaomicron	3_Hydroxybutyric_acid	-0.085548655	0.515750079	0.817854185
s_Bacteroides_xylanisolvens	3_Hydroxybutyric_acid	0.089887169	0.494606231	0.807288249
s_Bacteroides_zhangwenhongii	3_Hydroxybutyric_acid	-0.107923938	0.411765354	0.768299953
s_Phocaeicola_dorei	3_Hydroxybutyric_acid	0.035051196	0.790334949	0.937752934
g_Duncaniella	3_Hydroxybutyric_acid	-0.213941372	0.100716899	0.482395108
s_Duncaniella_dubosii	3_Hydroxybutyric_acid	-0.149709551	0.253579075	0.66707327
g_Muribaculum	3_Hydroxybutyric_acid	-0.197468931	0.130445724	0.532803924
s_Muribaculum_gordoncarteri	3_Hydroxybutyric_acid	-0.269444253	0.037353838	0.331845994
s_Muribaculum_intestinale	3_Hydroxybutyric_acid	-0.058385078	0.657683504	0.883082164
g_Sodaliphilus	3_Hydroxybutyric_acid	-0.081769509	0.534532864	0.82706132
s_Sodaliphilus_pleomorphus	3_Hydroxybutyric_acid	-0.081769509	0.534532864	0.82706132
g_Odoribacter	3_Hydroxybutyric_acid	0.30677267	0.017122848	0.243487998
s_Odoribacter_splanchnicus	3_Hydroxybutyric_acid	0.30677267	0.017122848	0.243487998
g_Prevotella	3_Hydroxybutyric_acid	-0.196352378	0.132678163	0.535459922
s_Alistipes_communis	3_Hydroxybutyric_acid	0.14989822	0.252974455	0.666242192
s_Alistipes_dispar	3_Hydroxybutyric_acid	0.333105562	0.009303912	0.190388699
s_Alistipes_finegoldii	3_Hydroxybutyric_acid	0.376832948	0.002999605	0.109682949
s_Alistipes_onderdonkii	3_Hydroxybutyric_acid	0.532424763	1.19E-05	0.006241398
s_Alistipes_senegalensis	3_Hydroxybutyric_acid	0.183768414	0.159866073	0.570905417
s_Alistipes_shahii	3_Hydroxybutyric_acid	0.197636448	0.130113253	0.532803924
s_Parabacteroides_goldsteinii	3_Hydroxybutyric_acid	-0.028771422	0.827258117	0.949590576
s_Parabacteroides_johnsonii	3_Hydroxybutyric_acid	0.051009079	0.698715396	0.903575869
s_Parabacteroides_merdae	3_Hydroxybutyric_acid	-0.170390788	0.193046632	0.605598959
g_Mucispirillum	3_Hydroxybutyric_acid	0.505441639	3.80E-05	0.009939959
s_Mucispirillum_schaedleri	3_Hydroxybutyric_acid	0.505441639	3.80E-05	0.009939959
g_Staphylococcus	3_Hydroxybutyric_acid	0.200885409	0.123790996	0.527099202
g_Enterococcus	3_Hydroxybutyric_acid	-0.030880683	0.814810513	0.946648075
s_Enterococcus_faecalis	3_Hydroxybutyric_acid	-0.003623333	0.978080165	0.993381549
s_Enterococcus_faecium	3_Hydroxybutyric_acid	0.171534284	0.190031559	0.602414929
g_Lactobacillus	3_Hydroxybutyric_acid	-0.001894015	0.988540884	0.996034155
s_Lactobacillus_intestinalis	3_Hydroxybutyric_acid	0.066158004	0.615506845	0.865117559
s_Lactobacillus_johnsonii	3_Hydroxybutyric_acid	-0.000411943	0.997507596	0.998783877
s_Lactobacillus_taiwanensis	3_Hydroxybutyric_acid	0.009011865	0.945516154	0.984134483
g_Ligilactobacillus	3_Hydroxybutyric_acid	0.030139965	0.819176771	0.948145817
s_Ligilactobacillus_murinus	3_Hydroxybutyric_acid	0.016058178	0.903075369	0.971529655
g_Limosilactobacillus	3_Hydroxybutyric_acid	0.15440127	0.23883342	0.650389206
s_Limosilactobacillus_reuteri	3_Hydroxybutyric_acid	0.143119684	0.275313605	0.685982487
g_Candidatus_Arthromitus	3_Hydroxybutyric_acid	0.029725235	0.821623848	0.948357272
g_Clostridium	3_Hydroxybutyric_acid	-0.200930311	0.123705286	0.526913109
s_Clostridium_sp._MD294	3_Hydroxybutyric_acid	-0.153415233	0.24188244	0.65335343
g_Hungatella	3_Hydroxybutyric_acid	0.222508706	0.087491146	0.452589693
s_Hungatella_hathewayi	3_Hydroxybutyric_acid	0.222508706	0.087491146	0.452589693
g_Eubacterium	3_Hydroxybutyric_acid	0.114497809	0.383694542	0.756763241
g_Blautia	3_Hydroxybutyric_acid	0.123689147	0.346418061	0.733038527
s_Blautia_producta	3_Hydroxybutyric_acid	-0.068781058	0.601539861	0.857405525
s_Blautia_pseudococcoides	3_Hydroxybutyric_acid	0.054597048	0.678639837	0.894019965
s_Blautia_wexlerae	3_Hydroxybutyric_acid	0.216364113	0.096828706	0.473377613
g_Coprococcus	3_Hydroxybutyric_acid	0.142499972	0.277419343	0.687479577
s_Enterocloster_bolteae	3_Hydroxybutyric_acid	0.209168065	0.108730857	0.499479205
s_Enterocloster_clostridioformis	3_Hydroxybutyric_acid	0.096766195	0.462029638	0.790728739
g_Faecalicatena	3_Hydroxybutyric_acid	-0.098779756	0.452719863	0.786335913
s_Faecalicatena_sp._Marseille.Q4148	3_Hydroxybutyric_acid	-0.098779756	0.452719863	0.786335913
s_.Clostridium._scindens	3_Hydroxybutyric_acid	0.058467426	0.657230757	0.882867609
s_Lachnoclostridium_phocaeense	3_Hydroxybutyric_acid	-0.052292016	0.691512583	0.898938374
s_Lachnoclostridium_sp._YL32	3_Hydroxybutyric_acid	0.170129612	0.193740053	0.606053672
g_Marvinbryantia	3_Hydroxybutyric_acid	0.061432826	0.641009845	0.876479997
s_Marvinbryantia_formatexigens	3_Hydroxybutyric_acid	0.061432826	0.641009845	0.876479997
g_Mediterraneibacter	3_Hydroxybutyric_acid	0.061762224	0.639218096	0.875461492
s_.Ruminococcus._gnavus	3_Hydroxybutyric_acid	0.105157054	0.423925853	0.773805593
g_Roseburia	3_Hydroxybutyric_acid	0.047845136	0.716590872	0.911747226
s_Roseburia_intestinalis	3_Hydroxybutyric_acid	0.036985263	0.779050917	0.935811677
g_Simiaoa	3_Hydroxybutyric_acid	0.166508643	0.203537763	0.616897948
.s_Simiaoa_sunii	3_Hydroxybutyric_acid	0.166508643	0.203537763	0.616897948
g_Acutalibacter	3_Hydroxybutyric_acid	0.10977206	0.403756362	0.76653676
s_Acutalibacter_muris	3_Hydroxybutyric_acid	0.10977206	0.403756362	0.76653676
g_Anaerotruncus	3_Hydroxybutyric_acid	-0.197368694	0.130644971	0.532803924
s_Anaerotruncus_colihominis	3_Hydroxybutyric_acid	-0.197368694	0.130644971	0.532803924
g_Dysosmobacter	3_Hydroxybutyric_acid	-0.023799044	0.856764612	0.957968824
s_Dysosmobacter_welbionis	3_Hydroxybutyric_acid	-0.107399132	0.414056266	0.769609261
g_Faecalibacterium	3_Hydroxybutyric_acid	0.110758716	0.399518059	0.764725064
s_Faecalibacterium_duncaniae	3_Hydroxybutyric_acid	-0.054514973	0.679096655	0.89419229
s_Faecalibacterium_prausnitzii	3_Hydroxybutyric_acid	0.255695607	0.048625666	0.37083226
g_Oscillibacter	3_Hydroxybutyric_acid	-0.023767933	0.856949882	0.957968824
s_Oscillibacter_sp._NSJ-62	3_Hydroxybutyric_acid	-0.023767933	0.856949882	0.957968824
g_Vescimonas	3_Hydroxybutyric_acid	0.135818664	0.300799621	0.701736097
g_Clostridioides	3_Hydroxybutyric_acid	0.061762224	0.639218096	0.875461492
s_Clostridioides_difficile	3_Hydroxybutyric_acid	0.067444349	0.608640066	0.86092824
g_Intestinimonas	3_Hydroxybutyric_acid	-0.139534915	0.287641948	0.693214332
s_Intestinimonas_butyriciproducens	3_Hydroxybutyric_acid	-0.139534915	0.287641948	0.693214332
g_Massilistercora	3_Hydroxybutyric_acid	0.205356341	0.115476111	0.511668079
s_Massilistercora_timonensis	3_Hydroxybutyric_acid	0.205356341	0.115476111	0.511668079
g_Erysipelatoclostridium	3_Hydroxybutyric_acid	-0.076501745	0.56126277	0.839427312
s_.Clostridium._innocuum	3_Hydroxybutyric_acid	-0.069996215	0.595117079	0.85578241
s_Erysipelatoclostridium_ramosum	3_Hydroxybutyric_acid	-0.125683111	0.338638357	0.727871832
g_Faecalibaculum	3_Hydroxybutyric_acid	-0.083227337	0.527247661	0.823187541
s_Faecalibaculum_rodentium	3_Hydroxybutyric_acid	-0.083227337	0.527247661	0.823187541
g_Longicatena	3_Hydroxybutyric_acid	-0.155188044	0.23641958	0.64971098
s_Longicatena_caecimuris	3_Hydroxybutyric_acid	-0.155188044	0.23641958	0.64971098
g_Turicimonas	3_Hydroxybutyric_acid	-0.305989439	0.017422776	0.244738307
s_Turicimonas_muris	3_Hydroxybutyric_acid	-0.305989439	0.017422776	0.244738307
g_Desulfovibrio	3_Hydroxybutyric_acid	-0.183076459	0.161471917	0.571805675
g_Helicobacter	3_Hydroxybutyric_acid	-0.168585287	0.197876652	0.612124469
s_Helicobacter_apodemus	3_Hydroxybutyric_acid	-0.090003453	0.494045799	0.806836414
s_Helicobacter_cinaedi	3_Hydroxybutyric_acid	-0.24508498	0.059109093	0.390936749
s_Helicobacter_hepaticus	3_Hydroxybutyric_acid	-0.100979305	0.442669197	0.78171631
s_Helicobacter_typhlonius	3_Hydroxybutyric_acid	-0.118739485	0.366204055	0.746889627
g_Akkermansia	3_Hydroxybutyric_acid	-0.133834169	0.30798331	0.708539111
s_Akkermansia_muciniphila	3_Hydroxybutyric_acid	-0.133834169	0.30798331	0.708539111
g_Bifidobacterium	3_methylhistdidine	0.154983786	0.237044626	0.650369158
s_Bifidobacterium_pseudolongum	3_methylhistdidine	0.047637428	0.717769802	0.91259927
g_Curtobacterium	3_methylhistdidine	0.048589896	0.712369113	0.910445274
s_Curtobacterium_flaccumfaciens	3_methylhistdidine	0.048589896	0.712369113	0.910445274
g_Adlercreutzia	3_methylhistdidine	-0.06577241	0.617571664	0.865566364
s_Adlercreutzia_equolifaciens	3_methylhistdidine	-0.043526733	0.741233165	0.92105288
s_Adlercreutzia_hattorii	3_methylhistdidine	0.024688092	0.851473374	0.957426297
s_Bacteroides_caccae	3_methylhistdidine	0.272807933	0.034953974	0.324693898
s_Bacteroides_caecimuris	3_methylhistdidine	-0.04619497	0.725974977	0.914687637
s_Bacteroides_fragilis	3_methylhistdidine	-0.026907581	0.838292788	0.953308538
s_Bacteroides_intestinalis	3_methylhistdidine	0.011634089	0.929698239	0.978334643
s_Bacteroides_luhongzhouii	3_methylhistdidine	-0.228236058	0.079438992	0.437842984
s_Bacteroides_ovatus	3_methylhistdidine	-0.076556254	0.56098299	0.839242023
s_Bacteroides_sp._CBA7301	3_methylhistdidine	-0.09594666	0.465848375	0.791932039
s_Bacteroides_thetaiotaomicron	3_methylhistdidine	-0.147221482	0.26164421	0.672594797
s_Bacteroides_xylanisolvens	3_methylhistdidine	-0.114403868	0.384087456	0.756763241
s_Bacteroides_zhangwenhongii	3_methylhistdidine	-0.13162928	0.316093359	0.712813344
s_Phocaeicola_dorei	3_methylhistdidine	-0.098967185	0.451858561	0.785681575
g_Duncaniella	3_methylhistdidine	0.48169523	9.75E-05	0.016993384
s_Duncaniella_dubosii	3_methylhistdidine	0.393107925	0.001889501	0.087139357
g_Muribaculum	3_methylhistdidine	-0.003126567	0.981084825	0.993876367
s_Muribaculum_gordoncarteri	3_methylhistdidine	-0.061377341	0.641311851	0.876606284
s_Muribaculum_intestinale	3_methylhistdidine	0.204074729	0.117814611	0.517482035
g_Sodaliphilus	3_methylhistdidine	0.435001598	0.000514088	0.043572453
s_Sodaliphilus_pleomorphus	3_methylhistdidine	0.435001598	0.000514088	0.043572453
g_Odoribacter	3_methylhistdidine	-0.126979959	0.333637641	0.722823932
s_Odoribacter_splanchnicus	3_methylhistdidine	-0.126979959	0.333637641	0.722823932
g_Prevotella	3_methylhistdidine	0.178235243	0.173040174	0.582090625
s_Alistipes_communis	3_methylhistdidine	0.002569117	0.984456839	0.994603881
s_Alistipes_dispar	3_methylhistdidine	-0.027022832	0.837609532	0.953308538
s_Alistipes_finegoldii	3_methylhistdidine	-0.427372584	0.000659874	0.048979049
s_Alistipes_onderdonkii	3_methylhistdidine	-0.236485239	0.068885257	0.41275208
s_Alistipes_senegalensis	3_methylhistdidine	-0.133316085	0.309876772	0.709513243
s_Alistipes_shahii	3_methylhistdidine	-0.168212597	0.198884288	0.612573253
s_Parabacteroides_goldsteinii	3_methylhistdidine	0.041543118	0.752641325	0.925567073
s_Parabacteroides_johnsonii	3_methylhistdidine	0.203322538	0.119203852	0.519921111
s_Parabacteroides_merdae	3_methylhistdidine	0.2801265	0.030173041	0.306718494
g_Mucispirillum	3_methylhistdidine	-0.505623174	3.78E-05	0.009939959
s_Mucispirillum_schaedleri	3_methylhistdidine	-0.505623174	3.78E-05	0.009939959
g_Staphylococcus	3_methylhistdidine	-0.140316796	0.284922552	0.690556913
g_Enterococcus	3_methylhistdidine	0.08996752	0.49421894	0.807014109
s_Enterococcus_faecalis	3_methylhistdidine	0.127740358	0.33072719	0.720664065
s_Enterococcus_faecium	3_methylhistdidine	-0.112841232	0.390658393	0.76081647
g_Lactobacillus	3_methylhistdidine	-0.387587063	0.002215989	0.094548856
s_Lactobacillus_intestinalis	3_methylhistdidine	-0.099085729	0.451314275	0.785424358
s_Lactobacillus_johnsonii	3_methylhistdidine	-0.260536777	0.044375644	0.357475909
s_Lactobacillus_taiwanensis	3_methylhistdidine	-0.485713438	8.36E-05	0.015647037
g_Ligilactobacillus	3_methylhistdidine	-0.044730873	0.734334671	0.918444267
s_Ligilactobacillus_murinus	3_methylhistdidine	-0.027492022	0.834829224	0.952845184
g_Limosilactobacillus	3_methylhistdidine	-0.185875835	0.155047784	0.564421403
s_Limosilactobacillus_reuteri	3_methylhistdidine	-0.182185923	0.163556031	0.573500284
g_Candidatus_Arthromitus	3_methylhistdidine	0.226350844	0.082021933	0.441383932
g_Clostridium	3_methylhistdidine	-0.090897053	0.489750138	0.803797688
s_Clostridium_sp._MD294	3_methylhistdidine	-0.032956167	0.802606504	0.94162888
g_Hungatella	3_methylhistdidine	-0.186303521	0.154083197	0.563280678
s_Hungatella_hathewayi	3_methylhistdidine	-0.186303521	0.154083197	0.563280678
g_Eubacterium	3_methylhistdidine	-0.024456669	0.852850086	0.957473143
g_Blautia	3_methylhistdidine	0.016647321	0.899537431	0.971243754
s_Blautia_producta	3_methylhistdidine	-0.045504056	0.72991606	0.917220856
s_Blautia_pseudococcoides	3_methylhistdidine	0.00507018	0.969330878	0.991038997
s_Blautia_wexlerae	3_methylhistdidine	0.13063608	0.31979075	0.716438347
g_Coprococcus	3_methylhistdidine	0.06095687	0.643602383	0.87755767
s_Enterocloster_bolteae	3_methylhistdidine	-0.208246437	0.110333262	0.502735788
s_Enterocloster_clostridioformis	3_methylhistdidine	-0.047550321	0.718264409	0.912950527
g_Faecalicatena	3_methylhistdidine	-0.00353514	0.978613576	0.993381549
s_Faecalicatena_sp._Marseille.Q4148	3_methylhistdidine	-0.00353514	0.978613576	0.993381549
s_.Clostridium._scindens	3_methylhistdidine	-0.070644502	0.591703038	0.855007823
s_Lachnoclostridium_phocaeense	3_methylhistdidine	-0.337058956	0.008451631	0.180916828
s_Lachnoclostridium_sp._YL32	3_methylhistdidine	-0.224690338	0.084351536	0.445705844
g_Marvinbryantia	3_methylhistdidine	0.093912298	0.475401119	0.797643137
s_Marvinbryantia_formatexigens	3_methylhistdidine	0.093912298	0.475401119	0.797643137
g_Mediterraneibacter	3_methylhistdidine	0.06447668	0.624531705	0.869106468
s_.Ruminococcus._gnavus	3_methylhistdidine	0.208092768	0.110602198	0.503507511
g_Roseburia	3_methylhistdidine	0.133122232	0.310587176	0.709784211
s_Roseburia_intestinalis	3_methylhistdidine	-0.129665428	0.323430704	0.718401575
g_Simiaoa	3_methylhistdidine	-0.065151808	0.62090112	0.867289882
.s_Simiaoa_sunii	3_methylhistdidine	-0.065151808	0.62090112	0.867289882
g_Acutalibacter	3_methylhistdidine	-0.200303045	0.124906717	0.529480635
s_Acutalibacter_muris	3_methylhistdidine	-0.200303045	0.124906717	0.529480635
g_Anaerotruncus	3_methylhistdidine	0.130991818	0.318463287	0.715484058
s_Anaerotruncus_colihominis	3_methylhistdidine	0.130991818	0.318463287	0.715484058
g_Dysosmobacter	3_methylhistdidine	-0.179430516	0.170129479	0.578400134
s_Dysosmobacter_welbionis	3_methylhistdidine	-0.166299472	0.20411428	0.617493599
g_Faecalibacterium	3_methylhistdidine	-0.073320431	0.5777046	0.846235951
s_Faecalibacterium_duncaniae	3_methylhistdidine	0.118902266	0.365542633	0.7464377
s_Faecalibacterium_prausnitzii	3_methylhistdidine	-0.139967069	0.286136807	0.691180456
g_Oscillibacter	3_methylhistdidine	-0.20719179	0.11218916	0.50531448
s_Oscillibacter_sp._NSJ-62	3_methylhistdidine	-0.20719179	0.11218916	0.50531448
g_Vescimonas	3_methylhistdidine	-0.217009786	0.095812473	0.470584051
g_Clostridioides	3_methylhistdidine	0.04926593	0.708544354	0.908801569
s_Clostridioides_difficile	3_methylhistdidine	0.03940711	0.764984961	0.930307741
g_Intestinimonas	3_methylhistdidine	-0.28462319	0.027516533	0.296281026
s_Intestinimonas_butyriciproducens	3_methylhistdidine	-0.28462319	0.027516533	0.296281026
g_Massilistercora	3_methylhistdidine	0.126564298	0.335235372	0.725033191
s_Massilistercora_timonensis	3_methylhistdidine	0.126564298	0.335235372	0.725033191
g_Erysipelatoclostridium	3_methylhistdidine	0.046617485	0.723568353	0.913767401
s_.Clostridium._innocuum	3_methylhistdidine	0.044476742	0.735788864	0.918838776
s_Erysipelatoclostridium_ramosum	3_methylhistdidine	-0.160367458	0.220948279	0.634171546
g_Faecalibaculum	3_methylhistdidine	0.388737306	0.002144089	0.093233777
s_Faecalibaculum_rodentium	3_methylhistdidine	0.388737306	0.002144089	0.093233777
g_Longicatena	3_methylhistdidine	0.139006046	0.289491004	0.694291078
s_Longicatena_caecimuris	3_methylhistdidine	0.139006046	0.289491004	0.694291078
g_Turicimonas	3_methylhistdidine	0.399946722	0.001545096	0.080089627
s_Turicimonas_muris	3_methylhistdidine	0.399946722	0.001545096	0.080089627
g_Desulfovibrio	3_methylhistdidine	-0.053552703	0.684461073	0.895950525
g_Helicobacter	3_methylhistdidine	-0.003038552	0.981617208	0.993876367
s_Helicobacter_apodemus	3_methylhistdidine	-0.293397227	0.022896261	0.26924965
s_Helicobacter_cinaedi	3_methylhistdidine	0.17962411	0.169661426	0.578187957
s_Helicobacter_hepaticus	3_methylhistdidine	-0.072487146	0.582047416	0.848611278
s_Helicobacter_typhlonius	3_methylhistdidine	-0.104814547	0.42544527	0.77445733
g_Akkermansia	3_methylhistdidine	-0.226146699	0.082305568	0.441588744
s_Akkermansia_muciniphila	3_methylhistdidine	-0.226146699	0.082305568	0.441588744
g_Bifidobacterium	3_nitrotyrosine	0.059345929	0.652408446	0.882163741
s_Bifidobacterium_pseudolongum	3_nitrotyrosine	0.143907392	0.272652397	0.683483548
g_Curtobacterium	3_nitrotyrosine	0.194550626	0.136341177	0.541043523
s_Curtobacterium_flaccumfaciens	3_nitrotyrosine	0.194550626	0.136341177	0.541043523
